c1.diseaseId	c1.name	c1.STY	c1.MESH	c1.diseaseClassName	c1.doName	c1.type	c1.OMIM	c2.symbol	c2.geneId	c2.uniprotId	c2.description	c2.DPI	c2.DSI	c2.pantherName	c0.score	c0.EI	c0.Npmids	c0.Nsnps	c0.source	c3.Ndiseases
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	PNO1	56902	Q9NRX1	partner of NOB1 homolog	0.714	0.509	null	2.747267842131E-4	1.0	1	0	ALL	130
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	PAK6	56924	Q9NQU5	p21 (RAC1) activated kinase 6	0.25	0.75	null	2.747267842131E-4	1.0	1	0	ALL	12
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	PGLYRP4	57115	Q96LB8	peptidoglycan recognition protein 4	0.143	0.838	null	2.747267842131E-4	1.0	1	1	ALL	5
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	PSMD11	5717	O00231	proteasome 26S subunit, non-ATPase 11	0.143	0.889	null	2.747267842131E-4	1.0	1	0	ALL	3
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	MCOLN1	57192	Q9GZU1	mucolipin 1	0.25	0.758	transporter	2.747267842131E-4	1.0	1	0	ALL	11
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	MIR433	574034	null	microRNA 433	0.321	0.703	null	2.747267842131E-4	1.0	1	0	ALL	19
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	CYP20A1	57404	Q6UW02	cytochrome P450 family 20 subfamily A member 1	0.107	0.804	null	2.747267842131E-4	1.0	1	0	ALL	7
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	ZNF512B	57473	Q96KM6	zinc finger protein 512B	0.071	0.93	null	2.747267842131E-4	1.0	1	1	ALL	2
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	SH3RF1	57630	Q7Z6J0	SH3 domain containing ring finger 1	0.214	0.779	enzyme modulator	2.747267842131E-4	1.0	1	0	ALL	9
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	USP37	57695	Q86T82	ubiquitin specific peptidase 37	0.143	0.79	null	2.747267842131E-4	1.0	1	0	ALL	8
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	CWC22	57703	Q9HCG8	CWC22 spliceosome associated protein homolog	0.179	0.86	nucleic acid binding	2.747267842131E-4	1.0	1	0	ALL	4
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	LSM2	57819	Q9Y333	LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated	0.429	0.664	nucleic acid binding	2.747267842131E-4	1.0	1	0	ALL	28
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	PTPRA	5786	P18433	protein tyrosine phosphatase, receptor type A	0.643	0.612	phosphatase; hydrolase	2.747267842131E-4	1.0	1	0	ALL	47
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	RAB1A	5861	P62820	RAB1A, member RAS oncogene family	0.429	0.714	null	2.747267842131E-4	1.0	1	0	ALL	17
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	RAB3B	5865	P20337	RAB3B, member RAS oncogene family	0.107	0.889	null	2.747267842131E-4	1.0	1	0	ALL	3
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	RAB6A	5870	P20340	RAB6A, member RAS oncogene family	0.429	0.721	null	2.747267842131E-4	1.0	1	0	ALL	16
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	RAC1	5879	P63000	ras-related C3 botulinum toxin substrate 1 (rho family, small GTP binding protein Rac1)	0.893	0.463	enzyme modulator	2.747267842131E-4	1.0	1	0	ALL	207
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	MOK	5891	Q9UQ07	MOK protein kinase	0.714	0.524	transferase; kinase	2.747267842131E-4	1.0	1	0	ALL	113
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	RAN	5901	P62826	RAN, member RAS oncogene family	0.643	0.584	enzyme modulator	2.747267842131E-4	1.0	1	0	ALL	62
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	RAP1B	5908	P61224	RAP1B, member of RAS oncogene family	0.571	0.556	enzyme modulator	2.747267842131E-4	1.0	1	0	ALL	82
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	RAP2B	5912	P61225	RAP2B, member of RAS oncogene family	0.25	0.714	enzyme modulator	2.747267842131E-4	1.0	1	0	ALL	17
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	RASA1	5921	P20936	RAS p21 protein activator 1	0.714	0.516	enzyme modulator	2.747267842131E-4	1.0	1	0	ALL	122
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	REL	5966	Q04864	REL proto-oncogene, NF-kB subunit	0.643	0.584	transcription factor; nucleic acid binding	2.747267842131E-4	1.0	1	0	ALL	62
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	REST	5978	Q13127	RE1 silencing transcription factor	0.5	0.578	null	2.747267842131E-4	1.0	1	0	ALL	66
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	RFC1	5981	P35251	replication factor C subunit 1	0.607	0.566	phosphatase; nucleic acid binding; hydrolase	2.747267842131E-4	1.0	1	0	ALL	74
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	TRIM27	5987	P14373	tripartite motif containing 27	0.536	0.628	null	2.747267842131E-4	1.0	1	0	ALL	40
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	ACTB	60	P60709	actin beta	0.893	0.436	cytoskeletal protein	2.747267842131E-4	1.0	1	0	ALL	268
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	RGS10	6001	O43665	regulator of G-protein signaling 10	0.321	0.721	enzyme modulator	2.747267842131E-4	1.0	1	0	ALL	16
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	RING1	6015	Q06587	ring finger protein 1	0.464	0.657	null	2.747267842131E-4	1.0	1	0	ALL	30
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	RNASE1	6035	P07998	ribonuclease A family member 1, pancreatic	0.536	0.648	enzyme modulator; nucleic acid binding; hydrolase	2.747267842131E-4	1.0	1	0	ALL	33
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	SAT1	6303	P21673	spermidine/spermine N1-acetyltransferase 1	0.786	0.526	null	2.747267842131E-4	1.0	1	0	ALL	110
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	SCN1A	6323	P35498	sodium voltage-gated channel alpha subunit 1	0.5	0.495	transporter	2.747267842131E-4	1.0	1	0	ALL	150
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	SCN9A	6335	Q15858	sodium voltage-gated channel alpha subunit 9	0.607	0.506	transporter	2.747267842131E-4	1.0	1	1	ALL	135
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	CXCL12	6387	P48061	C-X-C motif chemokine ligand 12	0.786	0.404	null	2.747267842131E-4	1.0	1	0	ALL	370
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	MAP2K4	6416	P45985	mitogen-activated protein kinase kinase 4	0.571	0.586	null	2.747267842131E-4	1.0	1	0	ALL	61
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	SGK1	6446	O00141	serum/glucocorticoid regulated kinase 1	0.643	0.535	transfer/carrier protein; transferase; calcium-binding protein; kinase	2.747267842131E-4	1.0	1	0	ALL	101
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	SHMT1	6470	P34896	serine hydroxymethyltransferase 1	0.643	0.556	transferase	2.747267842131E-4	1.0	1	1	ALL	82
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	PDIA2	64714	Q13087	protein disulfide isomerase family A member 2	0.429	0.688	null	2.747267842131E-4	1.0	1	0	ALL	22
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	SHMT2	6472	P34897	serine hydroxymethyltransferase 2	0.321	0.721	transferase	2.747267842131E-4	1.0	1	0	ALL	16
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	BMI1	648	P35226	BMI1 proto-oncogene, polycomb ring finger	0.75	0.47	null	2.747267842131E-4	1.0	1	0	ALL	193
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	LINC00273	649159	null	long intergenic non-protein coding RNA 273	0.571	0.631	null	2.747267842131E-4	1.0	1	0	ALL	39
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	SLC1A1	6505	P43005	solute carrier family 1 member 1	0.429	0.594	transporter	2.747267842131E-4	1.0	1	0	ALL	56
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	SLC1A2	6506	P43004	solute carrier family 1 member 2	0.536	0.568	transporter	2.747267842131E-4	1.0	1	0	ALL	73
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	SLC2A1	6513	P11166	solute carrier family 2 member 1	0.786	0.429	null	2.747267842131E-4	1.0	1	0	ALL	290
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	WASH6P	653440	Q9NQA3	WAS protein family homolog 6 pseudogene	0.179	0.804	null	2.747267842131E-4	1.0	1	0	ALL	7
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	SLC16A1	6566	P53985	solute carrier family 16 member 1	0.571	0.556	transporter	2.747267842131E-4	1.0	1	0	ALL	82
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	SLC19A1	6573	P41440	solute carrier family 19 member 1	0.714	0.534	transporter	2.747267842131E-4	1.0	1	0	ALL	102
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	SLC20A2	6575	Q08357	solute carrier family 20 member 2	0.536	0.589	null	2.747267842131E-4	1.0	1	0	ALL	59
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	DDRGK1	65992	Q96HY6	DDRGK domain containing 1	0.143	0.889	null	2.747267842131E-4	1.0	1	0	ALL	3
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	BNIP3L	665	O60238	BCL2 interacting protein 3 like	0.464	0.651	null	2.747267842131E-4	1.0	1	0	ALL	32
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	DST	667	Q03001	dystonin	0.714	0.546	cytoskeletal protein	2.747267842131E-4	1.0	1	0	ALL	90
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	SRY	6736	Q05066	sex determining region Y	0.714	0.476	transcription factor; nucleic acid binding	2.747267842131E-4	1.0	1	0	ALL	181
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	SST	6750	P61278	somatostatin	0.75	0.448	signaling molecule	2.747267842131E-4	1.0	1	0	ALL	239
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	ST13	6767	P50502	suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein)	0.393	0.651	chaperone	2.747267842131E-4	1.0	1	0	ALL	32
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	STAT4	6775	Q14765	signal transducer and activator of transcription 4	0.786	0.489	transcription factor; nucleic acid binding	2.747267842131E-4	1.0	1	0	ALL	159
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	PARK12	677662	null	Parkinson disease 12 (susceptibility)	0.036	0.86	null	2.747267842131E-4	1.0	1	0	ALL	4
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	SULT1E1	6783	P49888	sulfotransferase family 1E member 1	0.714	0.529	transferase	2.747267842131E-4	1.0	1	0	ALL	107
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	TAC1	6863	P20366	tachykinin precursor 1	0.857	0.465	signaling molecule	2.747267842131E-4	1.0	1	0	ALL	202
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	MIR561	693146	null	microRNA 561	0.036	0.889	null	2.747267842131E-4	1.0	1	0	ALL	3
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	MIR579	693164	null	microRNA 579	0.143	0.86	null	2.747267842131E-4	1.0	1	0	ALL	4
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	TCOF1	6949	Q13428	treacle ribosome biogenesis factor 1	0.571	0.546	null	2.747267842131E-4	1.0	1	0	ALL	90
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	DYNLT3	6990	P51808	dynein light chain Tctex-type 3	0.107	0.819	cytoskeletal protein	2.747267842131E-4	1.0	1	0	ALL	6
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	TEF	7008	Q10587	TEF, PAR bZIP transcription factor	0.286	0.779	transcription factor; nucleic acid binding	2.747267842131E-4	1.0	1	1	ALL	9
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	TG	7038	P01266	thyroglobulin	0.75	0.506	null	2.747267842131E-4	1.0	1	0	ALL	134
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	TGFB1	7040	P01137	transforming growth factor beta 1	0.964	0.314	signaling molecule	2.747267842131E-4	1.0	1	0	ALL	902
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	TGFB2	7042	P61812	transforming growth factor beta 2	0.821	0.456	signaling molecule	2.747267842131E-4	1.0	1	0	ALL	221
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	TGM2	7052	P21980	transglutaminase 2	0.714	0.481	transferase	2.747267842131E-4	1.0	1	0	ALL	172
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	THBS1	7057	P07996	thrombospondin 1	0.75	0.428	null	2.747267842131E-4	1.0	1	0	ALL	292
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	TCHH	7062	Q07283	trichohyalin	0.143	0.93	null	2.747267842131E-4	1.0	1	0	ALL	2
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	THOP1	7064	P52888	thimet oligopeptidase 1	0.643	0.614	protease; hydrolase	2.747267842131E-4	1.0	1	0	ALL	46
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	TIMP2	7077	P16035	TIMP metallopeptidase inhibitor 2	0.75	0.448	null	2.747267842131E-4	1.0	1	0	ALL	239
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	TLR2	7097	O60603	toll like receptor 2	0.929	0.384	extracellular matrix protein; receptor	2.747267842131E-4	1.0	1	0	ALL	453
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	CRISP2	7180	P16562	cysteine rich secretory protein 2	0.607	0.54	defense/immunity protein	2.747267842131E-4	1.0	1	0	ALL	96
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	NR2C1	7181	P13056	nuclear receptor subfamily 2 group C member 1	0.214	0.819	transcription factor; receptor; nucleic acid binding	2.747267842131E-4	1.0	1	0	ALL	6
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	TRAF2	7186	Q12933	TNF receptor associated factor 2	0.643	0.589	signaling molecule	2.747267842131E-4	1.0	1	0	ALL	59
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	TRAF6	7189	Q9Y4K3	TNF receptor associated factor 6	0.714	0.532	signaling molecule	2.747267842131E-4	1.0	1	0	ALL	104
C0030567	Parkinson Disease	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	C4A	720	P0C0L4;P0C0L5	complement C4A (Rodgers blood group)	0.821	0.556	defense/immunity protein; signaling molecule; enzyme modulator	2.747267842131E-4	1.0	1	0	ALL	82
