c0.source	c0.geneId	c0.associationType	c0.originalSource	c0.sentence	c0.pmid	c1.pantherName	c1.symbol	c1.description	c2.diseaseId	c2.name	c2.hpoName	c2.STY	c2.MESH	c2.diseaseClassName	c2.doName	c2.type	c2.OMIM	c3.score	c4.year
ALL	1121	GeneticVariation	BEFREE	In summary, we confirmed that <span class= gene  id= 25623333-6-30-34 >Rep1</span>, <span class= variant  dbSNP= rs356165  genes_norm= 100359403-1121-120892-2629-4137-55737-6622-683 >rs356165</span>, and <span class= variant  dbSNP= rs11931074  genes_norm= 100359403-1121-120892-2629-4137-55737-6622-683 >rs11931074</span> in SNCA gene, <span class= variant  dbSNP= rs34778348  genes_norm= 120892 >G2385R</span> in LRRK2 gene, <span class= variant  dbSNP= rs4698412  genes_norm= 100359403-1121-120892-2629-4137-55737-6622-683 >rs4698412</span> in BST1 gene, <span class= variant  dbSNP= rs1564282  genes_norm= 100359403-1121-120892-2629-4137-55737-6622-683 >rs1564282</span> in PARK17, and <span class= variant  dbSNP= NA  genes_norm= NA >L444P</span> in GBA gene have an independent and combined significant association with <span class= disease  id= 25623333-6-226-228 >PD</span>.	25623333	transferase; enzyme modulator	CHM	CHM, Rab escort protein 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.008241803526393	2014
ALL	1121	GeneticVariation	BEFREE	The minor allele  G  at <span class= variant  dbSNP= rs356165  genes_norm= 1121-6622 >rs356165</span> was associated with increased odds of <span class= disease  id= 19890971-4-71-73 >PD</span> (P = 0.013) and genetic variation in D4S3481 (<span class= gene  id= 19890971-4-120-124 >Rep1</span>) was associated with age of disease onset (P = 0.007).	19890971	transferase; enzyme modulator	CHM	CHM, Rab escort protein 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.008241803526393	2010
ALL	1121	Biomarker	BEFREE	Head injury, &alpha;-synuclein <span class= gene  id= 22275250-0-25-29 >Rep1</span>, and <span class= disease  id= 22275250-0-35-54 >Parkinson's disease</span>.	22275250	transferase; enzyme modulator	CHM	CHM, Rab escort protein 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.008241803526393	2012
ALL	1121	Biomarker	BEFREE	Logistic regression analysis demonstrated an association of NACP-<span class= gene  id= 14718715-2-65-69 >Rep1</span> (p = 0.002) and L478 (p &lt; 0.0001) with risk of <span class= disease  id= 14718715-2-117-119 >PD</span> after correction for the effects of age, sex, and the other polymorphic loci.	14718715	transferase; enzyme modulator	CHM	CHM, Rab escort protein 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.008241803526393	2004
ALL	1121	Biomarker	BEFREE	The novel findings of this study that warrant replication are the evidence for interaction of coffee with APOE, and of smoking with <span class= gene  id= 18210157-11-132-136 >REP1</span> on <span class= disease  id= 18210157-11-140-142 >PD</span> risk.	18210157	transferase; enzyme modulator	CHM	CHM, Rab escort protein 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.008241803526393	2008
ALL	1121	GeneticVariation	BEFREE	Whole gene duplications and triplications of alpha-synuclein (SNCA) can cause <span class= disease  id= 19412953-1-78-97 >Parkinson's disease</span> (<span class= disease  id= 19412953-1-99-101 >PD</span>), and variation in the promoter region (<span class= gene  id= 19412953-1-142-146 >Rep1</span>) and 3' region of SNCA has been reported to increase disease susceptibility.	19412953	transferase; enzyme modulator	CHM	CHM, Rab escort protein 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.008241803526393	2009
ALL	1121	GeneticVariation	BEFREE	Similar to recent meta- and pooled analyses, our data suggest a lower <span class= disease  id= 20664293-3-70-72 >PD</span> risk in subjects who were either homozygous or heterozygous for the SNCA <span class= gene  id= 20664293-3-146-150 >REP1</span> 259 genotype, and a higher risk in subjects who were either homozygous or heterozygous for the REP1 263 genotype, especially among subjects with an age of onset &le;68 years.	20664293	transferase; enzyme modulator	CHM	CHM, Rab escort protein 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.008241803526393	2010
ALL	1121	GeneticVariation	BEFREE	A reduced risk of the <span class= gene  id= 16604306-4-22-26 >Rep1</span>-RsaI 0-C haplotype (OR = 0.57, 95% CI = 0.36-0.90) with <span class= disease  id= 16604306-4-83-85 >PD</span> was evident.	16604306	transferase; enzyme modulator	CHM	CHM, Rab escort protein 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.008241803526393	2006
ALL	1121	GeneticVariation	BEFREE	Association of alpha-synuclein <span class= gene  id= 16250025-0-31-35 >Rep1</span> polymorphism and <span class= disease  id= 16250025-0-53-72 >Parkinson's disease</span>: influence of <span class= gene  id= 16250025-0-87-91 >Rep1</span> on age at onset.	16250025	transferase; enzyme modulator	CHM	CHM, Rab escort protein 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.008241803526393	2006
ALL	1121	GeneticVariation	BEFREE	The association of different NACP-<span class= gene  id= 15672325-11-34-38 >Rep1</span> alleles with <span class= disease  id= 15672325-11-52-54 >PD</span> may be mediated, in part, by the effect of PARP-1, as well as other factors, on SNCA expression.	15672325	transferase; enzyme modulator	CHM	CHM, Rab escort protein 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.008241803526393	2005
ALL	1121	GeneticVariation	BEFREE	Our data suggest that 1 or more unidentified functional SNCA variants modify risk for <span class= disease  id= 21060011-16-86-88 >PD</span> and that the effect is larger than and independent of <span class= gene  id= 21060011-16-143-147 >REP1</span>.	21060011	transferase; enzyme modulator	CHM	CHM, Rab escort protein 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.008241803526393	2010
ALL	1121	GeneticVariation	BEFREE	This large-scale collaborative analysis demonstrates that SNCA <span class= gene  id= 16896109-17-63-67 >REP1</span> allele-length variability is associated with an increased risk of <span class= disease  id= 16896109-17-134-151 >Parkinson disease</span>.	16896109	transferase; enzyme modulator	CHM	CHM, Rab escort protein 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.008241803526393	2006
ALL	1121	GeneticVariation	BEFREE	Expansion of the <span class= disease  id= 19498036-0-17-34 >Parkinson disease</span>-associated SNCA-<span class= gene  id= 19498036-0-51-55 >Rep1</span> allele upregulates human alpha-synuclein in transgenic mouse brain.	19498036	transferase; enzyme modulator	CHM	CHM, Rab escort protein 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.008241803526393	2009
ALL	1121	Biomarker	BEFREE	Polymorphism of NACP-<span class= gene  id= 10720300-0-21-25 >Rep1</span> in <span class= disease  id= 10720300-0-29-48 >Parkinson's disease</span>: an etiologic link with essential tremor?	10720300	transferase; enzyme modulator	CHM	CHM, Rab escort protein 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.008241803526393	2000
ALL	1121	GeneticVariation	BEFREE	Given that even small changes in alpha-synuclein expression may, over many decades, predispose to PD, the association of different NACP-<span class= gene  id= 11751692-9-136-140 >Rep1</span> alleles with <span class= disease  id= 11751692-9-154-156 >PD</span> may be a consequence of polymorphic differences in transcriptional regulation of alpha-synuclein expression resulting from different NACP-Rep1 alleles.	11751692	transferase; enzyme modulator	CHM	CHM, Rab escort protein 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.008241803526393	2002
ALL	1121	GeneticVariation	BEFREE	The association was independent of the <span class= gene  id= 17872362-12-39-43 >Rep1</span> status, and one major SNCA promoter haplotype class seems to be associated with <span class= disease  id= 17872362-12-124-126 >PD</span> susceptibility.	17872362	transferase; enzyme modulator	CHM	CHM, Rab escort protein 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.008241803526393	2008
ALL	1121	GeneticVariation	BEFREE	Our findings suggest that SNCA <span class= gene  id= 19196539-13-31-35 >REP1</span> genotype and alcohol use disorders are independently associated with <span class= disease  id= 19196539-13-105-107 >PD</span>.	19196539	transferase; enzyme modulator	CHM	CHM, Rab escort protein 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.008241803526393	2008
ALL	1121	GeneticVariation	BEFREE	In our large consortium study, &alpha;-synuclein <span class= gene  id= 24578302-7-43-47 >REP1</span> genotypes were <span class= negexp >not associated</span> with survival in <span class= disease  id= 24578302-7-95-97 >PD</span>.	24578302	transferase; enzyme modulator	CHM	CHM, Rab escort protein 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.008241803526393	2014
ALL	1121	GeneticVariation	BEFREE	Several markers located across the SNCA gene were associated with <span class= disease  id= 18485051-5-66-68 >PD</span>, including marker alleles associated with disease in previous studies (<span class= gene  id= 18485051-5-140-144 >Rep1</span> 263-bp allele, <span class= variant  dbSNP= rs356165  genes_norm= 1121-6622 >rs356165</span> and <span class= variant  dbSNP= rs356219  genes_norm= 1121-6622 >rs356219</span>).	18485051	transferase; enzyme modulator	CHM	CHM, Rab escort protein 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.008241803526393	2009
ALL	1121	GeneticVariation	BEFREE	Different NACP-<span class= gene  id= 12923682-2-15-19 >Rep1</span> alleles have been associated with sporadic <span class= disease  id= 12923682-2-63-82 >Parkinson's disease</span> in some, but not all, studies and can effect expression driven by the SNCA promoter over a three-fold range in the neuroblastoma cell line, SH-SY5Y.	12923682	transferase; enzyme modulator	CHM	CHM, Rab escort protein 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.008241803526393	2003
ALL	1121	Biomarker	BEFREE	The rate of progression was assessed as the motor Unified <span class= disease  id= 23939307-3-58-77 >Parkinson's disease</span> Rating Score divided by symptom duration at the time of assessment and associations determined with &alpha;-synuclein NACP-<span class= gene  id= 23939307-3-195-199 >Rep1</span> and tau genotypes.	23939307	transferase; enzyme modulator	CHM	CHM, Rab escort protein 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.008241803526393	2014
ALL	1121	GeneticVariation	BEFREE	Paradoxically, <span class= gene  id= 24656894-6-15-19 >REP1</span> genotypes associated with increased risk of developing <span class= disease  id= 24656894-6-75-77 >PD</span> and increased SNCA expression were associated with better motor (HR=0.87, p=0.046, covariate-adjusted age-scale analysis; HR=0.85, p=0.020, covariate-adjusted time-scale analysis) and cognitive outcomes (HR=0.90, p=0.12, covariate-adjusted age-scale analysis; HR=0.85, p=0.023, covariate-adjusted time-scale analysis).	24656894	transferase; enzyme modulator	CHM	CHM, Rab escort protein 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.008241803526393	2014
ALL	1121	GeneticVariation	BEFREE	Comparison of allele frequency differences between <span class= disease  id= 17292657-5-51-53 >PD</span> and controls for the single-locus was significant only for <span class= gene  id= 17292657-5-113-117 >Rep1</span> and SPD (p=0.017).	17292657	transferase; enzyme modulator	CHM	CHM, Rab escort protein 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.008241803526393	2006
ALL	1121	GeneticVariation	BEFREE	A specific allele of the NACP-<span class= gene  id= 12815663-1-30-34 >Rep1</span> polymorphism within the alpha-synuclein promoter was found to be associated both with <span class= disease  id= 12815663-1-121-140 >Parkinson's disease</span> and essential tremor.	12815663	transferase; enzyme modulator	CHM	CHM, Rab escort protein 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.008241803526393	2004
ALL	1121	GeneticVariation	BEFREE	Our findings suggest that SNCA <span class= gene  id= 18322262-12-31-35 >REP1</span> genotype and herbicides have independent effects on risk of <span class= disease  id= 18322262-12-96-113 >Parkinson disease</span>, primarily in younger subjects.	18322262	transferase; enzyme modulator	CHM	CHM, Rab escort protein 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.008241803526393	2008
ALL	1121	Biomarker	BEFREE	We confirmed association of <span class= gene  id= 18404644-5-28-32 >REP1</span> with <span class= disease  id= 18404644-5-38-40 >PD</span> risk [odds ratio (OR) = 0.86, P = 0.006 for 257-carriers; OR = 1.25, P = 0.022 for 261-carriers].	18404644	transferase; enzyme modulator	CHM	CHM, Rab escort protein 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.008241803526393	2008
